SAMPLE_ID,STRUCTURE_ID,PREFERRED_LCMS_METHOD,SPE_METHOD,METHOD,SPE_SUCCESSFUL,CRASHED_OUT,SAMPLE_STATUS,SAMPLE_CURRENT_STATUS,TERMINATION_CAUSE,TERMINATION_STEP,TERMINATION_DETAILS,REACTION_SCALE_(mmol),SELECTED_FRACTIONS,VOLUME_COLLECTED_(mL),TOTAL_FRACTIONS_COLLECTED,RECOVERED_SAMPLE_DRY_MASS_(mg),PERCENT_YIELD,%_PURITY_(BY_LCMS),PURIFICATION_COMMENTS,EXTRA_COMMENTS,MolWt,ExactMolWt,logP,HBD,HBA,TPSA,Flexibility,Rotatable Bonds,qed,HeavyAtomMolWt,MolLogP,MolMR,FractionCSP3,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,BalabanJ,BertzCT,HallKierAlpha,Ipc,Kappa2,LabuteASA,PEOE_VSA10,PEOE_VSA2,SMR_VSA10,SMR_VSA4,SlogP_VSA2,SlogP_VSA6,MaxEStateIndex,MinEStateIndex,EState_VSA3,EState_VSA8,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,Principal component 1,Principal component 2,Principal component 3,class
00YRB22-057-028,00YRB22-057-028,Gemini LpH,MCX,MCX/Gemini LpH,True,,Complete,Completed & Stored,,,,0.1,F1L/F2S,7.38,1.0,23.5,5.10%,100%,";""Collected fraction tossed out; evapped remaining residue for PO12"";not enough for PO13;;""Collected fraction tossed out; evapped remaining residue for PO12""",,418.397,418.0922607,1.81,2,8,107.9,0.129,4,0.792744037,401.261,1.9908,91.7183,0.5,152,0.457636727,-0.349961077,1.285714286,1.439053775,1027.929018,-2.18,2380082.243,6.424250585,157.5575021,0.0,5.098681808,26.63790109,11.07361877,58.79151147,34.44714098,12.86691383,-4.950376738,23.74456818,20.19066493,28,2,8,0,2,2,1,1,2,6,2,12,3,0,1,1,4,-0.07346322808546767,1.8825527682293273,0.6727455320679925,3
00YRB22-057-030,00YRB22-057-030,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Stored,,,,0.1,F3L/F4S,15.48,1.0,14.0,28.00%,99%,,,368.337,368.0766106,1.108,2,8,107.9,0.1538,4,0.821947139,353.217,0.8376,74.2123,0.666666667,134,0.457636727,-0.349961077,1.375,1.627409558,725.9841607,-1.66,271584.3284,5.704631571,134.907384,0.0,0.0,15.73497616,11.07361877,58.5621049,22.70583635,12.7151638,-4.942218762,12.84164325,19.96125835,24,2,8,0,2,2,0,1,1,6,2,12,3,0,1,1,3,-1.5556454774762132,-0.8869279211005545,1.7068356327006124,2
00YRB22-058-001,00YRB22-058-001,Gemini LpH,MCX,MCX/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F1S,7.84,1.0,13.2,35.00%,100%,,,471.308,470.0773271,2.388,1,10,117.7,0.1667,6,0.489108462,455.18,3.02508,116.3912,0.25,162,0.293436198,-0.477964896,1.375,1.709761475,1383.232132,-3.55,32651057.83,7.85346133,191.4533082,18.14605322,14.57502193,40.01198444,7.047671983,53.48765436,24.78737429,13.0170969,-0.258950865,40.9457484,20.28002395,32,1,10,0,1,1,1,3,4,8,1,12,4,0,0,0,5,-0.9158749938595026,0.06415819464332329,3.883243354196458,2
00YRB22-058-002,00YRB22-058-002,Gemini LpH,MCX,MCX/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F1S,9.61,1.0,17.6,38.60%,99%,";""manually collected; MS signal lost mid-run due to Isopump line being pulled out of solution"";;;",,503.346,502.0923085,2.167,1,10,116.5,0.1842,7,0.572035238,483.186,2.44158,123.4637,0.363636364,176,0.248614748,-0.477964896,1.323529412,1.582873342,1313.624271,-3.26,83867882.16,9.176174061,204.0581708,18.42561511,14.68775618,45.91916417,0.0,75.8335573,18.46005421,13.11954399,-0.189336784,59.48361098,10.19736362,34,1,10,0,2,2,1,2,3,7,1,12,5,0,1,1,5,-0.5274235809507248,6.261214344824116,-1.2437565806173316,3
00YRB22-058-005,00YRB22-058-005,Gemini LpH,MCX,MCX/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F1S,8.79,1.0,9.8,32.00%,98%,";;""Sample dropped off in chemist pick up bin. ",,472.292,471.0613427,2.758,1,10,125.9,0.1667,6,0.481169657,457.172,3.588,114.4232,0.25,162,0.295175477,-0.477964896,1.40625,1.709761475,1384.82576,-3.55,32651057.83,7.85346133,190.8114083,11.81873315,9.893218992,40.01198444,0.0,48.86383287,22.98314915,12.97043023,-0.331867531,45.67794013,20.33800539,32,1,10,0,1,1,1,3,4,8,1,12,4,0,0,0,5,4.691153832517047,0.808698801844549,4.033039352387922,0
00YRB22-058-006,00YRB22-058-006,Gemini LpH,MCX,MCX/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L,11.33,1.0,16.0,0.00%,95%,";;

sample submitted as a 0.4mmol SPE sample


;product crashed out as collected fraction eluted;;;sample submitted as a 0.4mmol SPE sample





sample submitted as a 0.4mmol SPE sample



;Sabrina manually collected peak. COI peak not collected; MS threshold 22K; sample MS 17.5K",,499.362,498.1086272,2.999,1,10,117.7,0.1842,7,0.449373265,479.202,3.49132,125.5607,0.318181818,174,0.244297548,-0.477964896,1.323529412,1.622129068,1448.388737,-3.55,73289953.58,8.664806239,204.1831924,30.01229855,9.893218992,40.01198444,0.0,53.48765436,18.46005421,13.18274882,-0.139200424,52.59455739,24.84712359,34,1,10,0,1,1,1,3,4,8,1,12,5,0,0,0,5,-0.9435733598147865,-1.9130909441053991,2.8155011351817443,2
00YRB22-058-008,00YRB22-058-008,Gemini LpH,MCX,MCX/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L,7.33,1.0,16.8,35.10%,98%,sample submitted as a 0.4mmol SPE sample,,485.335,484.0929772,2.47,1,10,117.7,0.2162,8,0.448132718,467.191,3.26458,120.7037,0.285714286,168,0.224348778,-0.477964896,1.333333333,1.588759644,1355.817515,-3.55,60339831.17,8.766664298,197.8182503,24.4733733,14.57502193,40.01198444,0.0,53.48765436,31.11469436,12.97414999,-0.133633209,48.39462571,24.84712359,33,1,10,0,1,1,1,3,4,8,1,12,6,0,0,0,5,10.862676412218978,-3.3304773449942986,-3.3238772163775465,0
00YRB22-058-009,00YRB22-058-009,Gemini LpH,MCX,MCX/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L,14.43,2.0,17.2,31.80%,92%,,,489.363,488.1130439,2.538,1,9,99.41,0.1892,7,0.592012551,467.187,2.91498,123.3237,0.409090909,172,0.236666184,-0.477964896,1.272727273,1.589102241,1227.696433,-2.77,57724827.34,9.232604147,199.8966487,11.81873315,14.79312872,40.01198444,0.0,76.47113397,18.46005421,13.12621065,-0.122458898,55.18756801,19.664373,33,1,9,0,2,2,1,2,3,7,1,11,5,0,1,1,5,-3.250636353519647,0.8771834819262555,0.7199180068194875,2
00YRB22-058-010,00YRB22-058-010,Gemini LpH,MCX,MCX/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F4S,9.39,2.0,15.0,3.00%,100%,,,471.308,470.0773271,2.249,1,10,117.7,0.1944,7,0.478484419,455.18,2.87448,116.0867,0.25,162,0.244286686,-0.477964896,1.34375,1.659045883,1338.845621,-3.55,36383134.61,8.180995217,191.4533082,31.0181297,9.893218992,40.01198444,0.0,53.48765436,31.11469436,12.91922652,-0.137978025,40.9457484,24.84712359,32,1,10,0,1,1,1,3,4,8,1,12,5,0,0,0,5,-5.292214283444499,-2.2992834829220823,0.7102559630456731,2
00YRB22-058-011,00YRB22-058-011,Gemini LpH,MCX,MCX/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F1S,8.63,1.0,14.6,2.80%,99%,,,487.347,486.0973939,2.289,1,9,107.3,0.1622,6,0.608996499,467.187,3.06108,121.8087,0.363636364,170,0.227910105,-0.477964896,1.393939394,1.646080821,1310.360653,-3.22,47544887.42,8.283830047,198.9446256,11.81873315,14.68775618,45.91916417,5.917906046,63.12270894,18.46005421,13.25496727,-0.344112108,47.4905048,14.76446326,33,1,9,0,2,2,1,2,3,6,1,11,4,0,1,1,5,2.7394512653806378,0.3351704257135414,-0.21392923688921497,0
00YRB22-058-016,00YRB22-058-012,Gemini LpH,MCX,MCX/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F1S,8.77,1.0,18.7,8.40%,100%,,,468.304,467.0664281,3.124,1,9,112.7,0.1667,6,0.489058137,453.184,3.68658,117.4202,0.19047619,160,0.273966179,-0.477964896,1.28125,1.713277965,1361.05514,-3.61,37018798.62,8.14628441,191.7007806,17.51266114,14.87719751,40.01198444,0.0,48.69114814,37.05058493,13.0395969,-0.210339754,40.9457484,20.16532066,32,1,9,0,1,1,1,3,4,7,1,11,4,0,0,0,5,0.07855895556909805,7.32346851226582,-0.37098539792822927,3
00YRB22-058-013,00YRB22-058-013,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,Cancelled,,,,0.1,,,,,,,,,472.296,471.0725761,1.787,1,11,130.5,0.1944,7,0.471600761,457.176,2.26948,113.8817,0.263157895,162,0.244354855,-0.477964896,1.34375,1.659045883,1340.044235,-3.62,36383134.61,8.140504077,190.6098633,24.69080963,9.893218992,40.01198444,0.0,58.93044603,24.78737429,12.89144875,-0.143895185,40.9457484,25.72281562,32,1,11,0,1,1,1,3,4,9,1,13,5,0,0,0,5,7.477626360172469,-0.5190843077649896,-0.09947328017436766,0
00YRB22-058-014,00YRB22-058-014,Gemini LpH,MCX,MCX/Gemini LpH,True,,Complete,Cancelled,,,,,,,,,,,,,472.296,471.0725761,1.919,1,11,130.5,0.1667,6,0.482783373,457.176,2.42008,114.1862,0.263157895,162,0.293258413,-0.477964896,1.375,1.721407455,1384.430746,-3.62,33321338.32,7.814134011,190.6098633,11.81873315,9.893218992,40.01198444,7.047671983,58.93044603,18.46005421,13.06070801,-0.280339754,39.7872162,25.72281562,32,1,11,0,1,1,1,3,4,9,1,13,4,0,0,0,5,1.464669098474454,2.736848492750804,1.072455986619666,3
00YRB22-058-015,00YRB22-058-015,Gemini LpH,MCX,MCX/Gemini LpH,True,,Complete,Cancelled,,,,,,,,,4.00%,,,,508.329,507.0725761,2.603,1,11,130.0,0.15,6,0.3942019,493.209,3.33428,126.1702,0.181818182,174,0.273903046,-0.477964896,1.285714286,1.50306435,1649.457972,-4.14,203319975.7,8.263629748,207.0070425,23.83998122,14.2939136,45.65916166,0.0,58.30522784,37.18106143,13.39101035,-0.221913828,51.97914983,25.37870575,35,1,11,0,1,1,1,4,5,9,1,13,4,0,0,0,6,1.9014408642384397,-2.986357315516454,-1.7359445172145265,0
00YRB22-059-001,00YRB22-059-001,Gemini LpH,MCX,MCX/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.2,F3L,4.63,2.0,3.7,32.40%,99%,,,441.478,441.1122679,5.314,1,4,45.23,0.2059,7,0.412381634,423.334,6.013,116.7392,0.130434783,158,0.415920626,-0.347961066,1.032258065,1.488179533,1221.704159,-3.39,12222166.24,8.389650845,180.5148599,0.0,4.794537184,38.279531,0.0,17.93883023,72.79640482,12.85163561,-4.414837183,11.12690298,10.30076712,31,1,4,0,0,0,3,1,4,4,1,8,5,0,0,0,4,-4.154389258629445,-1.8214150535282694,1.3690387467562486,2
00YRB22-059-002,00YRB22-059-002,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,Completed & Shipped,,,,0.2,F3L,8.23,1.0,14.3,0.00%,100%,,,441.478,441.1122679,4.921,2,4,54.02,0.2353,8,0.394259227,423.334,5.8572,116.0029,0.130434783,158,0.415920626,-0.357410105,0.903225806,1.412842571,1205.648857,-3.39,12809583.4,8.769999831,180.3048884,0.0,4.794537184,32.59214472,0.0,10.89115825,72.79640482,12.83616227,-4.413214048,17.67165939,15.61755573,31,2,4,0,0,0,3,1,4,4,2,8,6,0,0,0,4,-0.023362306513438597,3.1752321606483385,-1.1226368182382827,3
00YRB22-059-004_S2,00YRB22-059-004,Gemini LpH,MCX,MCX/Gemini LpH,True,,Complete,Completed & Stored,,,,0.1,F1L/F3S,7.83,1.0,3.4,15.50%,100%,,,495.448,495.0840024,5.477,2,4,54.02,0.2162,8,0.293084086,480.328,7.0075,116.9609,0.130434783,176,0.415985515,-0.347961066,0.852941176,1.463758475,1346.535852,-3.6,34102649.76,8.975481839,192.8014947,0.0,4.794537184,38.279531,0.0,10.89115825,66.73003775,12.9086765,-4.475167149,20.91163061,15.61755573,34,2,4,0,0,0,3,1,4,4,2,11,5,0,0,0,4,1.1985247535222125,-2.491188133391342,-1.9229689119704678,0
00YRB22-059-005_S3,00YRB22-059-005,LunaOmega LpH,MCX,MCX/LunaOmega_LowpH,True,,In progress,QC Analysis,,,,0.4,F3L/F1S,12.0,1.0,10.8,4.20%,,"2nd offline injection, ~1mL left in vial post-SAP6. 2nd collected fraction combined into first",,495.448,495.0840024,5.477,2,4,54.02,0.2162,8,0.293084086,480.328,7.0075,116.9609,0.130434783,176,0.417903029,-0.347961066,0.882352941,1.490453234,1346.535852,-3.6,34550085.96,8.975481839,192.8014947,0.0,4.794537184,38.279531,0.0,10.89115825,66.73003775,13.21580195,-4.536557011,10.21662063,15.61755573,34,2,4,0,0,0,3,1,4,4,2,11,5,0,0,0,4,-3.106996123242701,-1.8563862303853125,-0.771816247619837,2
00YRB22-059-006,00YRB22-059-006,Gemini LpH,MCX,MCX/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.2,F3L,8.24,2.0,11.3,24.90%,99%,,,441.478,441.1122679,5.445,2,4,54.02,0.2059,7,0.382312631,423.334,6.29712,116.6959,0.130434783,158,0.415920626,-0.347961066,1.032258065,1.452463173,1233.034475,-3.39,10923660.98,8.389650845,180.3048884,0.0,4.794537184,38.279531,0.0,10.89115825,66.73003775,12.84006723,-4.415130644,16.25846146,15.61755573,31,2,4,0,0,0,3,1,4,4,2,8,5,0,0,0,4,-2.9098032141084644,4.312440566659808,-1.6447042648272796,3
00YRB22-059-007,00YRB22-059-007,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,Completed & Shipped,,,,0.2,F3L/F1S,9.73,2.0,11.0,3.90%,100%,,,441.478,441.1122679,5.445,2,4,54.02,0.2059,7,0.382312631,423.334,6.29712,116.6959,0.130434783,158,0.415920626,-0.347961066,1.032258065,1.460192389,1250.284475,-3.39,10646370.75,8.389650845,180.3048884,0.0,4.794537184,38.279531,0.0,10.89115825,66.73003775,12.84208985,-4.415262304,16.25846146,15.61755573,31,2,4,0,0,0,3,1,4,4,2,8,5,0,0,0,4,6.715149519051996,-3.8185768381141783,-2.8238514323447133,0
00YRB22-059-009,00YRB22-059-009,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,Completed & Shipped,,,,0.2,F3L,8.23,1.0,15.5,32.60%,93%,,,457.477,457.1071825,5.024,2,5,63.25,0.2286,8,0.372968886,439.333,5.9973,118.5109,0.130434783,164,0.415920626,-0.496765888,1.0625,1.442085915,1253.569186,-3.59,18855842.69,8.876110519,185.4184337,5.749511833,4.794537184,38.279531,0.0,18.00095579,66.73003775,12.85091211,-4.421837836,16.25846146,15.61755573,32,2,5,0,0,0,3,1,4,5,2,9,6,0,0,0,4,-1.0148734111766886,-1.0163983631777267,-0.16583425227616358,2
00YRB22-059-010,00YRB22-059-010,LunaOmega LpH,MCX,MCX/LunaOmega_LowpH,True,,Complete,Completed & Shipped,,,,0.2,F3L/F1S,10.06,2.0,14.9,6.60%,97%,;COI crashed out as eluted;;;,,457.477,457.1071825,4.952,2,5,63.25,0.2286,8,0.372968886,439.333,5.9973,118.5109,0.130434783,164,0.415920626,-0.496687734,1.0625,1.456172522,1270.819186,-3.59,18606483.55,8.876110519,185.4184337,5.749511833,4.794537184,38.279531,0.0,18.00095579,66.73003775,12.85408072,-4.422767431,16.25846146,15.61755573,32,2,5,0,0,0,3,1,4,5,2,9,6,0,0,0,4,-2.873199131212458,-0.32329380246060424,0.2831767936249331,2
00YRB22-059-011,00YRB22-059-011,LunaOmega LpH,MCX,MCX/LunaOmega_LowpH,True,,Complete,Completed & Shipped,,,,0.2,F3L/F1S,8.13,2.0,3.0,22.10%,98%,,,457.477,457.1071825,4.952,2,5,63.25,0.2286,8,0.372968886,439.333,5.9973,118.5109,0.130434783,164,0.415920626,-0.494579697,1.0625,1.471104588,1270.819186,-3.59,19068532.93,8.876110519,185.4184337,5.749511833,4.794537184,38.279531,0.0,18.00095579,66.73003775,12.85780946,-4.423871969,22.0079733,15.61755573,32,2,5,0,0,0,3,1,4,5,2,9,6,0,0,0,4,-4.885559386465248,-0.3756842821610801,0.11030411031799535,2
00YRB22-059-012,00YRB22-059-012,Gemini LpH,MCX,MCX/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.2,F3L/F1S,9.03,1.0,10.2,7.10%,100%,,,461.896,461.0576454,5.564,2,4,54.02,0.2059,7,0.349939377,446.776,6.6421,116.9689,0.090909091,158,0.415920626,-0.347961066,1.032258065,1.452463173,1238.968904,-3.1,10923660.98,8.564981655,184.2432126,0.0,4.794537184,49.88047089,0.0,10.89115825,66.73003775,12.83421928,-4.421646419,21.28109478,15.61755573,31,2,4,0,0,0,3,1,4,4,2,9,5,0,0,0,4,-3.4294921109407244,-0.5113432084231797,-1.3142791514822214,2
00YRB22-059-013,00YRB22-059-013,Gemini LpH,MCX,MCX/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.2,F1L/F3S,7.38,1.0,3.3,0.00%,99%,,,461.896,461.0576454,5.483,2,4,54.02,0.2059,7,0.349939377,446.776,6.6421,116.9689,0.090909091,158,0.415920626,-0.347961066,1.032258065,1.460192389,1256.218904,-3.1,10646370.75,8.564981655,184.2432126,0.0,4.794537184,49.88047089,0.0,10.89115825,66.73003775,12.83557407,-4.422567187,21.28109478,15.61755573,31,2,4,0,0,0,3,1,4,4,2,9,5,0,0,0,4,0.39535955691337793,0.004613478279262816,-3.2543235672926287,0
00YRB22-059-014_S2,00YRB22-059-014,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,Completed & Shipped,,,,0.2,F3L/F1S,11.97,3.0,4.0,89.00%,100%,,,461.896,461.0576454,5.483,2,4,54.02,0.2059,7,0.349939377,446.776,6.6421,116.9689,0.090909091,158,0.415920626,-0.347961066,1.032258065,1.468359586,1256.218904,-3.1,11144132.34,8.564981655,184.2432126,0.0,4.794537184,49.88047089,0.0,10.89115825,66.73003775,12.83717637,-4.423663966,26.79779549,15.61755573,31,2,4,0,0,0,3,1,4,4,2,9,5,0,0,0,4,-5.121211670699109,0.25593706254702225,1.9648023641003765,2
00YRB22-059-015,00YRB22-059-015,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,Completed & Shipped,,,,0.2,F3L/F4S,12.35,1.0,18.7,22.10%,99%,,,443.45,443.0915324,4.628,3,5,74.25,0.2059,7,0.346374266,427.322,5.6943,113.6237,0.090909091,158,0.415920626,-0.507964316,1.032258065,1.452463173,1236.968904,-3.59,10923660.98,8.269413857,178.7341801,5.749511833,4.794537184,38.279531,0.0,15.99768565,66.73003775,12.8289869,-4.427476323,21.77516218,15.61755573,31,3,5,0,0,0,3,1,4,5,3,9,5,0,0,0,4,1.3117608321959229,4.589848272300388,-1.0180664310342065,3
00YRB22-059-016,00YRB22-059-016,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,Completed & Shipped,,,,0.2,F3L/F1S,14.05,1.0,9.8,11.30%,100%,,,443.45,443.0915324,4.572,3,5,74.25,0.2059,7,0.370271452,427.322,5.6943,113.6237,0.090909091,158,0.415920626,-0.507886137,1.032258065,1.460192389,1254.218904,-3.59,10646370.75,8.269413857,178.7341801,5.749511833,4.794537184,38.279531,0.0,15.99768565,66.73003775,12.82974417,-4.429103135,27.46254846,15.61755573,31,3,5,0,0,0,3,1,4,5,3,9,5,0,0,0,4,-2.3174678930942325,-1.2574881476145037,-0.07128113223889541,2
00YRB22-059-017,00YRB22-059-017,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,Completed & Shipped,,,,0.2,F3L/F1S,11.11,2.0,5.0,42.50%,94%,,,443.45,443.0915324,4.572,3,5,74.25,0.2059,7,0.346374266,427.322,5.6943,113.6237,0.090909091,158,0.415920626,-0.505774303,1.032258065,1.468359586,1254.218904,-3.59,11144132.34,8.269413857,178.7341801,5.749511833,4.794537184,38.279531,0.0,15.99768565,66.73003775,12.83064043,-4.431042438,27.46254846,15.61755573,31,3,5,0,0,0,3,1,4,5,3,9,5,0,0,0,4,6.014800716883253,-2.6392139061922633,-0.6134735664452743,0
00YRB22-059-018,00YRB22-059-018,LunaOmega LpH,MCX,MCX/LunaOmega_LowpH,True,,Complete,Completed & Shipped,,,,0.2,F3L,10.77,1.0,17.9,0.00%,98%,,,421.488,421.143568,4.978,2,4,54.02,0.2581,8,0.555386913,399.312,5.7031,110.1789,0.333333333,154,0.415920626,-0.360962005,1.103448276,1.677286656,1021.918605,-2.61,2284344.73,8.022449671,170.7075627,0.0,4.794537184,32.59214472,5.414990469,17.43591466,42.46456948,12.80489358,-4.406786757,11.12690298,36.38876733,29,2,4,0,0,0,2,1,3,4,2,8,5,0,0,0,3,3.456441540149822,0.10143198638813065,3.207416642893143,0
00YRB22-059-019_S3,00YRB22-059-019,Gemini LpH,MCX,MCX/Gemini LpH,True,,In progress,Terminated,Challenges of Sample/Chemistry,PurLCMS (SAP6),Below purity threshold,0.1,F3L/F1S,10.13,1.0,3.9,0.00%,43%,,,470.476,470.1024314,3.942,3,6,97.11,0.2222,8,0.365815255,453.34,5.0876,120.4768,0.086956522,168,0.415920626,-0.365599494,0.96969697,1.44278415,1333.796672,-3.92,26623275.42,8.907698428,189.8063012,0.0,9.589074368,44.18671073,5.733667477,16.79833798,66.73003775,12.85349059,-4.437647544,27.33861367,15.61755573,33,4,6,0,0,0,3,1,4,5,3,10,6,0,0,0,4,-0.3570353461318149,0.32042266076314224,-2.4215651675014906,3
00YRB22-059-020,00YRB22-059-020,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,Completed & Shipped,,,,0.2,F3L/F1,26.7,2.0,15.6,6.00%,100%,,,484.503,484.1180815,4.058,3,6,83.12,0.2432,9,0.344691322,465.351,5.3483,125.3491,0.125,174,0.415920626,-0.355112108,0.941176471,1.433054433,1350.594486,-3.92,46139430.39,9.518740801,196.3812148,0.0,9.589074368,44.18671073,0.0,23.84600996,66.73003775,12.87084604,-4.435367419,27.33861367,20.93434433,34,3,6,0,0,0,3,1,4,5,3,10,6,0,0,0,4,-1.3497132131822442,-0.5356763303252158,-1.1909474876896557,2
00YRB22-059-021,00YRB22-059-021,Gemini LpH,MCX,MCX/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.2,F3L,5.53,1.0,3.0,0.00%,99%,;COI crashed out as eluted;;;,,498.53,498.1337316,4.139,2,6,74.33,0.2368,9,0.35823375,477.362,5.6905,129.9764,0.16,180,0.415920626,-0.347961066,0.971428571,1.428801167,1381.74344,-3.92,65261815.89,9.749107497,202.9561284,0.0,9.589074368,44.18671073,0.0,35.79359168,66.73003775,12.88570148,-4.435857378,27.33861367,15.61755573,35,2,6,0,0,0,3,1,4,5,2,10,6,0,0,0,4,-2.900434699705325,-1.396554175629948,0.0732346061353375,2
00YRB22-059-022_S4,00YRB22-059-022,Gemini LpH,MCX,MCX/Gemini LpH,True,,Complete,Completed & Stored,,,,0.1,F3L,21.56,1.0,32.0,3.90%,100%,,,433.499,433.143568,5.303,2,4,54.02,0.2121,7,0.519691817,411.323,5.9897,112.7299,0.363636364,158,0.415920626,-0.358757839,1.1,1.416586376,1041.528949,-2.61,7653697.71,8.633651255,176.0666737,0.0,4.794537184,32.59214472,0.0,16.93299908,42.46456948,12.83280908,-4.402187753,17.16874381,15.61755573,30,2,4,1,0,1,2,1,3,4,2,8,5,1,0,1,4,-1.8227169548403594,1.183003461145215,2.057283557846899,2
00YRB22-059-023_S2,00YRB22-059-023,Gemini LpH,MCX,MCX/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F1S,10.49,1.0,5.6,0.00%,96%,,,445.441,445.087196,5.205,2,4,54.02,0.2059,7,0.363644414,430.321,6.1278,111.9169,0.090909091,158,0.415920626,-0.347961066,1.0,1.452463173,1235.723792,-3.46,10923660.98,8.347504307,178.1054817,5.817220841,4.794537184,38.279531,0.0,10.89115825,66.73003775,13.0274728,-4.433649163,27.46254846,15.61755573,31,2,4,0,0,0,3,1,4,4,2,9,5,0,0,0,4,3.8847085541759987,-4.0741900868378815,-1.3596292969412493,0
00YRB22-059-024_S2,00YRB22-059-024,Gemini LpH,MCX,MCX/Gemini LpH,True,,Complete,Completed & Stored,,,,0.1,F3L/F1S,9.41,2.0,6.9,18.20%,97%,,,445.441,445.087196,5.113,2,4,54.02,0.2059,7,0.363644414,430.321,6.1278,111.9169,0.090909091,158,0.415920626,-0.347961066,1.0,1.460192389,1252.973792,-3.46,10646370.75,8.347504307,178.1054817,5.817220841,4.794537184,38.279531,0.0,10.89115825,66.73003775,13.33459824,-4.43602355,27.46254846,15.61755573,31,2,4,0,0,0,3,1,4,4,2,9,5,0,0,0,4,-3.6744049989335905,-0.9750226515002987,-1.8058149389672675,2
00YRB22-059-025_S2,00YRB22-059-025,Gemini LpH,MCX,MCX/Gemini LpH,True,,Complete,Completed & Stored,,,,0.1,F3L/F1S,8.22,2.0,8.1,17.00%,100%,,,445.441,445.087196,5.113,2,4,54.02,0.2059,7,0.363644414,430.321,6.1278,111.9169,0.090909091,158,0.415920626,-0.347961066,1.0,1.468359586,1252.973792,-3.46,11144132.34,8.347504307,178.1054817,5.817220841,4.794537184,38.279531,0.0,10.89115825,66.73003775,13.81474957,-4.438854938,32.16246837,15.61755573,31,2,4,0,0,0,3,1,4,4,2,9,5,0,0,0,4,-5.162422002464224,-0.4108457574620023,1.7521060054220592,2
00YRB22-059-026_S2,00YRB22-059-026,Gemini LpH,MCX,MCX/Gemini LpH,True,,Complete,Completed & Stored,,,,0.1,F1L/F3S,10.2,1.0,7.7,12.80%,100%,,,452.461,452.0918668,5.193,2,5,77.81,0.2286,8,0.397606689,437.341,5.86038,116.6739,0.086956522,160,0.415920626,-0.347961066,1.0625,1.448987156,1323.821891,-3.9,18855842.69,8.686572621,184.6974681,0.0,4.794537184,38.279531,0.0,10.89115825,66.73003775,12.84368219,-4.429831749,27.33861367,21.68677704,32,2,5,0,0,0,3,1,4,5,2,9,5,0,0,0,4,-3.232593015404414,0.3191955094184557,-1.033624694599473,2
00YRB22-059-027,00YRB22-059-027,Gemini LpH,MCX,MCX/Gemini LpH,True,,Complete,Completed & Stored,,,,0.1,F3L,12.88,2.0,4.0,0.00%,100%,,,452.461,452.0918668,5.193,2,5,77.81,0.2286,8,0.397606689,437.341,5.86038,116.6739,0.086956522,160,0.415920626,-0.347961066,1.0625,1.478539596,1341.071891,-3.9,19068532.93,8.686572621,184.6974681,6.069221313,4.794537184,38.279531,0.0,10.89115825,66.73003775,12.84892399,-4.433806549,33.02599995,21.68677704,32,2,5,0,0,0,3,1,4,5,2,9,5,0,0,0,4,-3.5876127047377158,-1.373699779459751,0.8944087645559954,2
